# Rescue Logfile. Created by GNU ddrescue version 1.19
# Command line: ddrescue -b 2048 -d -r 3 -v /dev/sr0 image.iso image.log
# Start time:   2015-10-09 19:52:25
# Current time: 2015-10-09 23:19:57
# Scraping failed blocks... (forwards)
# current_pos  current_status
0xD37FB000     /
#      pos        size  status
0x68D8C000  0x00000800  -
0x68D8C800  0x00000800  +
0x68D8D000  0x00000800  -
0x68D8D800  0x00000800  +
0x68D8E000  0x00000800  -
0x68D8E800  0x00000800  +
0x68D8F000  0x00000800  -
0x68D8F800  0x00000800  +
0x68D90000  0x00008800  -
0x68D98800  0x00000800  +
0x68D99000  0x00000800  -
0x68D99800  0x00000800  +
0x68D9A000  0x00000800  -
0x68D9A800  0x00000800  +
0x68D9B000  0x00000800  -
0x68D9B800  0x00000800  +
0x68D9C000  0x00000800  -
0x68D9C800  0x00000800  +
0x68D9D000  0x00000800  -
0x68D9D800  0x00000800  +
0x68D9E000  0x00000800  -
0x68D9E800  0x00000800  +
0x68D9F000  0x00001000  -
0x68DA0000  0x00008000  +
0x68DA8000  0x00008800  -
0x68DB0800  0x00000800  +
0x68DB1000  0x00000800  -
0x68DB1800  0x00000800  +
0x68DB2000  0x00000800  -
0x68DB2800  0x00000800  +
0x68DB3000  0x00000800  -
0x68DB3800  0x00000800  +
0x68DB4000  0x00000800  -
0x68DB4800  0x00000800  +
0x68DB5000  0x00000800  -
0x68DB5800  0x00000800  +
0x68DB6000  0x00000800  -
0x68DB6800  0x00000800  +
0x68DB7000  0x00000800  -
0x68DB7800  0x00000800  +
0x68DB8000  0x00000800  -
0x68DB8800  0x00000800  +
0x68DB9000  0x00000800  -
0x68DB9800  0x00000800  +
0x68DBA000  0x00000800  -
0x68DBA800  0x00000800  +
0x68DBB000  0x00000800  -
0x68DBB800  0x00000800  +
0x68DBC000  0x00000800  -
0x68DBC800  0x00000800  +
0x68DBD000  0x00000800  -
0x68DBD800  0x00000800  +
0x68DBE000  0x00000800  -
0x68DBE800  0x00000800  +
0x68DBF000  0x00000800  -
0x68DBF800  0x00000800  +
0x68DC0000  0x00008800  -
0x68DC8800  0x00000800  +
0x68DC9000  0x00000800  -
0x68DC9800  0x00000800  +
0x68DCA000  0x00000800  -
0x68DCA800  0x00000800  +
0x68DCB000  0x00000800  -
0x68DCB800  0x00000800  +
0x68DCC000  0x00000800  -
0x68DCC800  0x00000800  +
0x68DCD000  0x00000800  -
0x68DCD800  0x00000800  +
0x68DCE000  0x00001000  -
0x68DCF000  0x00009000  +
0x68DD8000  0x00008000  -
0x68DE0000  0x00010000  +
0x68DF0000  0x00008000  -
0x68DF8000  0x00010000  +
0x68E08000  0x00008000  -
0x68E10000  0x00008000  +
0x68E18000  0x00008800  -
0x68E20800  0x00000800  +
0x68E21000  0x00000800  -
0x68E21800  0x00000800  +
0x68E22000  0x00000800  -
0x68E22800  0x00000800  +
0x68E23000  0x00000800  -
0x68E23800  0x00000800  +
0x68E24000  0x00000800  -
0x68E24800  0x00000800  +
0x68E25000  0x00000800  -
0x68E25800  0x00000800  +
0x68E26000  0x00000800  -
0x68E26800  0x00000800  +
0x68E27000  0x00000800  -
0x68E27800  0x00000800  +
0x68E28000  0x00000800  -
0x68E28800  0x00000800  +
0x68E29000  0x00000800  -
0x68E29800  0x00000800  +
0x68E2A000  0x00000800  -
0x68E2A800  0x00000800  +
0x68E2B000  0x00000800  -
0x68E2B800  0x00000800  +
0x68E2C000  0x00000800  -
0x68E2C800  0x00000800  +
0x68E2D000  0x00000800  -
0x68E2D800  0x00000800  +
0x68E2E000  0x00000800  -
0x68E2E800  0x00000800  +
0x68E2F000  0x00000800  -
0x68E2F800  0x00000800  +
0x68E30000  0x00008800  -
0x68E38800  0x00000800  +
0x68E39000  0x00000800  -
0x68E39800  0x00000800  +
0x68E3A000  0x00000800  -
0x68E3A800  0x00000800  +
0x68E3B000  0x00000800  -
0x68E3B800  0x00000800  +
0x68E3C000  0x00000800  -
0x68E3C800  0x00000800  +
0x68E3D000  0x00000800  -
0x68E3D800  0x00000800  +
0x68E3E000  0x00000800  -
0x68E3E800  0x00000800  +
0x68E3F000  0x00000800  -
0x68E3F800  0x00000800  +
0x68E40000  0x00000800  -
0x68E40800  0x00000800  +
0x68E41000  0x00000800  -
0x68E41800  0x00000800  +
0x68E42000  0x00000800  -
0x68E42800  0x00000800  +
0x68E43000  0x00000800  -
0x68E43800  0x00000800  +
0x68E44000  0x00000800  -
0x68E44800  0x00000800  +
0x68E45000  0x00000800  -
0x68E45800  0x00000800  +
0x68E46000  0x00000800  -
0x68E46800  0x00000800  +
0x68E47000  0x00000800  -
0x68E47800  0x00000800  +
0x68E48000  0x00008800  -
0x68E50800  0x00000800  +
0x68E51000  0x00000800  -
0x68E51800  0x00000800  +
0x68E52000  0x00000800  -
0x68E52800  0x00000800  +
0x68E53000  0x00000800  -
0x68E53800  0x00000800  +
0x68E54000  0x00000800  -
0x68E54800  0x00000800  +
0x68E55000  0x00000800  -
0x68E55800  0x00000800  +
0x68E56000  0x00000800  -
0x68E56800  0x00000800  +
0x68E57000  0x00000800  -
0x68E57800  0x00000800  +
0x68E58000  0x00000800  -
0x68E58800  0x00000800  +
0x68E59000  0x00000800  -
0x68E59800  0x00000800  +
0x68E5A000  0x00000800  -
0x68E5A800  0x00000800  +
0x68E5B000  0x00000800  -
0x68E5B800  0x00000800  +
0x68E5C000  0x00000800  -
0x68E5C800  0x00000800  +
0x68E5D000  0x00000800  -
0x68E5D800  0x00000800  +
0x68E5E000  0x00000800  -
0x68E5E800  0x00000800  +
0x68E5F000  0x00000800  -
0x68E5F800  0x00000800  +
0x68E60000  0x00008000  -
0x68E68000  0x00010000  +
0x68E78000  0x00008000  -
0x68E80000  0x00010000  +
0x68E90000  0x00008000  -
0x68E98000  0x0000D000  +
0x68EA5000  0x00001000  -
0x68EA6000  0x00000800  +
0x68EA6800  0x00000800  -
0x68EA7000  0x00000800  +
0x68EA7800  0x00008800  -
0x68EB0000  0x00010000  +
0x68EC0000  0x00008000  -
0x68EC8000  0x00000800  +
0x68EC8800  0x00000800  -
0x68EC9000  0x00000800  +
0x68EC9800  0x00000800  -
0x68ECA000  0x00000800  +
0x68ECA800  0x00000800  -
0x68ECB000  0x00000800  +
0x68ECB800  0x00000800  -
0x68ECC000  0x00000800  +
0x68ECC800  0x00000800  -
0x68ECD000  0x00000800  +
0x68ECD800  0x00000800  -
0x68ECE000  0x00000800  +
0x68ECE800  0x00000800  -
0x68ECF000  0x00000800  +
0x68ECF800  0x00008800  -
0x68ED8000  0x00000800  +
0x68ED8800  0x00000800  -
0x68ED9000  0x00000800  +
0x68ED9800  0x00000800  -
0x68EDA000  0x00000800  +
0x68EDA800  0x00000800  -
0x68EDB000  0x00000800  +
0x68EDB800  0x00000800  -
0x68EDC000  0x00000800  +
0x68EDC800  0x00000800  -
0x68EDD000  0x00000800  +
0x68EDD800  0x00000800  -
0x68EDE000  0x00000800  +
0x68EDE800  0x00000800  -
0x68EDF000  0x00000800  +
0x68EDF800  0x00000800  -
0x68EE0000  0x00008000  +
0x68EE8000  0x00008000  -
0x68EF0000  0x00010000  +
0x68F00000  0x00008800  -
0x68F08800  0x00000800  +
0x68F09000  0x00000800  -
0x68F09800  0x00000800  +
0x68F0A000  0x00000800  -
0x68F0A800  0x00000800  +
0x68F0B000  0x00000800  -
0x68F0B800  0x00000800  +
0x68F0C000  0x00000800  -
0x68F0C800  0x00000800  +
0x68F0D000  0x00000800  -
0x68F0D800  0x00000800  +
0x68F0E000  0x00000800  -
0x68F0E800  0x00000800  +
0x68F0F000  0x00001000  -
0x68F10000  0x00008000  +
0x68F18000  0x00008800  -
0x68F20800  0x00000800  +
0x68F21000  0x00000800  -
0x68F21800  0x00000800  +
0x68F22000  0x00000800  -
0x68F22800  0x00000800  +
0x68F23000  0x00000800  -
0x68F23800  0x00000800  +
0x68F24000  0x00000800  -
0x68F24800  0x00000800  +
0x68F25000  0x00000800  -
0x68F25800  0x00000800  +
0x68F26000  0x00000800  -
0x68F26800  0x00000800  +
0x68F27000  0x00000800  -
0x68F27800  0x00000800  +
0x68F28000  0x00000800  -
0x68F28800  0x00000800  +
0x68F29000  0x00000800  -
0x68F29800  0x00000800  +
0x68F2A000  0x00000800  -
0x68F2A800  0x00000800  +
0x68F2B000  0x00000800  -
0x68F2B800  0x00000800  +
0x68F2C000  0x00000800  -
0x68F2C800  0x00000800  +
0x68F2D000  0x00000800  -
0x68F2D800  0x00000800  +
0x68F2E000  0x00000800  -
0x68F2E800  0x00000800  +
0x68F2F000  0x00000800  -
0x68F2F800  0x00000800  +
0x68F30000  0x00008800  -
0x68F38800  0x00000800  +
0x68F39000  0x00000800  -
0x68F39800  0x00000800  +
0x68F3A000  0x00000800  -
0x68F3A800  0x00000800  +
0x68F3B000  0x00000800  -
0x68F3B800  0x00000800  +
0x68F3C000  0x00000800  -
0x68F3C800  0x00000800  +
0x68F3D000  0x00000800  -
0x68F3D800  0x00000800  +
0x68F3E000  0x00000800  -
0x68F3E800  0x00000800  +
0x68F3F000  0x00000800  -
0x68F3F800  0x00000800  +
0x68F40000  0x00000800  -
0x68F40800  0x00000800  +
0x68F41000  0x00000800  -
0x68F41800  0x00000800  +
0x68F42000  0x00000800  -
0x68F42800  0x00000800  +
0x68F43000  0x00000800  -
0x68F43800  0x00000800  +
0x68F44000  0x00000800  -
0x68F44800  0x00000800  +
0x68F45000  0x00000800  -
0x68F45800  0x00000800  +
0x68F46000  0x00000800  -
0x68F46800  0x00000800  +
0x68F47000  0x00000800  -
0x68F47800  0x00000800  +
0x68F48000  0x00008000  -
0x68F50000  0x00010000  +
0x68F60000  0x00008800  -
0x68F68800  0x00000800  +
0x68F69000  0x00000800  -
0x68F69800  0x00000800  +
0x68F6A000  0x00000800  -
0x68F6A800  0x00000800  +
0x68F6B000  0x00000800  -
0x68F6B800  0x00000800  +
0x68F6C000  0x00000800  -
0x68F6C800  0x00000800  +
0x68F6D000  0x00000800  -
0x68F6D800  0x00000800  +
0x68F6E000  0x00000800  -
0x68F6E800  0x00000800  +
0x68F6F000  0x00000800  -
0x68F6F800  0x00000800  +
0x68F70000  0x00008800  -
0x68F78800  0x00000800  +
0x68F79000  0x00000800  -
0x68F79800  0x00000800  +
0x68F7A000  0x00000800  -
0x68F7A800  0x00000800  +
0x68F7B000  0x00000800  -
0x68F7B800  0x00000800  +
0x68F7C000  0x00000800  -
0x68F7C800  0x00000800  +
0x68F7D000  0x00000800  -
0x68F7D800  0x00000800  +
0x68F7E000  0x00000800  -
0x68F7E800  0x00000800  +
0x68F7F000  0x00000800  -
0x68F7F800  0x00000800  +
0x68F80000  0x00000800  -
0x68F80800  0x00000800  +
0x68F81000  0x00000800  -
0x68F81800  0x00000800  +
0x68F82000  0x00000800  -
0x68F82800  0x00000800  +
0x68F83000  0x00000800  -
0x68F83800  0x00000800  +
0x68F84000  0x00000800  -
0x68F84800  0x00000800  +
0x68F85000  0x00000800  -
0x68F85800  0x00000800  +
0x68F86000  0x00000800  -
0x68F86800  0x00000800  +
0x68F87000  0x00000800  -
0x68F87800  0x00000800  +
0x68F88000  0x00008800  -
0x68F90800  0x00000800  +
0x68F91000  0x00000800  -
0x68F91800  0x00000800  +
0x68F92000  0x00000800  -
0x68F92800  0x00000800  +
0x68F93000  0x00000800  -
0x68F93800  0x00000800  +
0x68F94000  0x00000800  -
0x68F94800  0x00000800  +
0x68F95000  0x00000800  -
0x68F95800  0x00000800  +
0x68F96000  0x00000800  -
0x68F96800  0x00000800  +
0x68F97000  0x00000800  -
0x68F97800  0x00000800  +
0x68F98000  0x00000800  -
0x68F98800  0x00000800  +
0x68F99000  0x00000800  -
0x68F99800  0x00000800  +
0x68F9A000  0x00000800  -
0x68F9A800  0x00000800  +
0x68F9B000  0x00000800  -
0x68F9B800  0x00000800  +
0x68F9C000  0x00000800  -
0x68F9C800  0x00000800  +
0x68F9D000  0x00000800  -
0x68F9D800  0x00000800  +
0x68F9E000  0x00000800  -
0x68F9E800  0x00000800  +
0x68F9F000  0x00000800  -
0x68F9F800  0x00000800  +
0x68FA0000  0x00008800  -
0x68FA8800  0x00000800  +
0x68FA9000  0x00000800  -
0x68FA9800  0x00000800  +
0x68FAA000  0x00000800  -
0x68FAA800  0x00000800  +
0x68FAB000  0x00000800  -
0x68FAB800  0x00000800  +
0x68FAC000  0x00000800  -
0x68FAC800  0x00000800  +
0x68FAD000  0x00000800  -
0x68FAD800  0x00000800  +
0x68FAE000  0x00001000  -
0x68FAF000  0x00009000  +
0x68FB8000  0x00008000  -
0x68FC0000  0x00004000  +
0x68FC4000  0x00001000  -
0x68FC5000  0x00000800  +
0x68FC5800  0x00000800  -
0x68FC6000  0x00000800  +
0x68FC6800  0x00000800  -
0x68FC7000  0x00000800  +
0x68FC7800  0x00000800  -
0x68FC8000  0x00000800  +
0x68FC8800  0x00000800  -
0x68FC9000  0x00000800  +
0x68FC9800  0x00000800  -
0x68FCA000  0x00000800  +
0x68FCA800  0x00000800  -
0x68FCB000  0x00000800  +
0x68FCB800  0x00000800  -
0x68FCC000  0x00000800  +
0x68FCC800  0x00000800  -
0x68FCD000  0x00000800  +
0x68FCD800  0x00000800  -
0x68FCE000  0x00000800  +
0x68FCE800  0x00000800  -
0x68FCF000  0x00000800  +
0x68FCF800  0x00008800  -
0x68FD8000  0x00000800  +
0x68FD8800  0x00000800  -
0x68FD9000  0x00000800  +
0x68FD9800  0x00000800  -
0x68FDA000  0x00000800  +
0x68FDA800  0x00000800  -
0x68FDB000  0x00000800  +
0x68FDB800  0x00000800  -
0x68FDC000  0x00000800  +
0x68FDC800  0x00000800  -
0x68FDD000  0x00000800  +
0x68FDD800  0x00000800  -
0x68FDE000  0x00000800  +
0x68FDE800  0x00000800  -
0x68FDF000  0x00000800  +
0x68FDF800  0x00000800  -
0x68FE0000  0x00000800  +
0x68FE0800  0x00000800  -
0x68FE1000  0x00000800  +
0x68FE1800  0x00000800  -
0x68FE2000  0x00000800  +
0x68FE2800  0x00000800  -
0x68FE3000  0x00000800  +
0x68FE3800  0x00000800  -
0x68FE4000  0x00000800  +
0x68FE4800  0x00000800  -
0x68FE5000  0x00000800  +
0x68FE5800  0x00000800  -
0x68FE6000  0x00000800  +
0x68FE6800  0x00000800  -
0x68FE7000  0x00000800  +
0x68FE7800  0x00008800  -
0x68FF0000  0x00010000  +
0x69000000  0x00008000  -
0x69008000  0x00000800  +
0x69008800  0x00000800  -
0x69009000  0x00000800  +
0x69009800  0x00000800  -
0x6900A000  0x00000800  +
0x6900A800  0x00000800  -
0x6900B000  0x00000800  +
0x6900B800  0x00000800  -
0x6900C000  0x00000800  +
0x6900C800  0x00000800  -
0x6900D000  0x00000800  +
0x6900D800  0x00000800  -
0x6900E000  0x00000800  +
0x6900E800  0x00000800  -
0x6900F000  0x00009000  +
0x69018000  0x00008000  -
0x69020000  0x00008000  +
0x69028000  0x00008000  -
0x69030000  0x00000800  +
0x69030800  0x00000800  -
0x69031000  0x00000800  +
0x69031800  0x00000800  -
0x69032000  0x00000800  +
0x69032800  0x00000800  -
0x69033000  0x00000800  +
0x69033800  0x00000800  -
0x69034000  0x00000800  +
0x69034800  0x00000800  -
0x69035000  0x00000800  +
0x69035800  0x00000800  -
0x69036000  0x00000800  +
0x69036800  0x00000800  -
0x69037000  0x00000800  +
0x69037800  0x00000800  -
0x69038000  0x00000800  +
0x69038800  0x00000800  -
0x69039000  0x00000800  +
0x69039800  0x00000800  -
0x6903A000  0x00000800  +
0x6903A800  0x00000800  -
0x6903B000  0x00000800  +
0x6903B800  0x00000800  -
0x6903C000  0x00000800  +
0x6903C800  0x00000800  -
0x6903D000  0x00000800  +
0x6903D800  0x00000800  -
0x6903E000  0x00000800  +
0x6903E800  0x00000800  -
0x6903F000  0x00000800  +
0x6903F800  0x00008800  -
0x69048000  0x00000800  +
0x69048800  0x00000800  -
0x69049000  0x00000800  +
0x69049800  0x00000800  -
0x6904A000  0x00000800  +
0x6904A800  0x00000800  -
0x6904B000  0x00000800  +
0x6904B800  0x00000800  -
0x6904C000  0x00000800  +
0x6904C800  0x00000800  -
0x6904D000  0x00000800  +
0x6904D800  0x00000800  -
0x6904E000  0x00000800  +
0x6904E800  0x00000800  -
0x6904F000  0x00000800  +
0x6904F800  0x00000800  -
0x69050000  0x00008000  +
0x69058000  0x00008000  -
0x69060000  0x00000800  +
0x69060800  0x00000800  -
0x69061000  0x00000800  +
0x69061800  0x00000800  -
0x69062000  0x00000800  +
0x69062800  0x00000800  -
0x69063000  0x00000800  +
0x69063800  0x00000800  -
0x69064000  0x00000800  +
0x69064800  0x00000800  -
0x69065000  0x00000800  +
0x69065800  0x00000800  -
0x69066000  0x00000800  +
0x69066800  0x00000800  -
0x69067000  0x00000800  +
0x69067800  0x00000800  -
0x69068000  0x00000800  +
0x69068800  0x00000800  -
0x69069000  0x00000800  +
0x69069800  0x00000800  -
0x6906A000  0x00000800  +
0x6906A800  0x00000800  -
0x6906B000  0x00005000  +
0x69070000  0x00008000  -
0x69078000  0x00002000  +
0x6907A000  0x00000800  -
0x6907A800  0x00000800  +
0x6907B000  0x00000800  -
0x6907B800  0x00000800  +
0x6907C000  0x00000800  -
0x6907C800  0x00000800  +
0x6907D000  0x00000800  -
0x6907D800  0x00000800  +
0x6907E000  0x00000800  -
0x6907E800  0x00000800  +
0x6907F000  0x00000800  -
0x6907F800  0x00000800  +
0x69080000  0x00000800  -
0x69080800  0x00000800  +
0x69081000  0x00000800  -
0x69081800  0x00000800  +
0x69082000  0x00000800  -
0x69082800  0x00000800  +
0x69083000  0x00000800  -
0x69083800  0x00000800  +
0x69084000  0x00000800  -
0x69084800  0x00000800  +
0x69085000  0x00000800  -
0x69085800  0x00000800  +
0x69086000  0x00000800  -
0x69086800  0x00000800  +
0x69087000  0x00000800  -
0x69087800  0x00000800  +
0x69088000  0x00008800  -
0x69090800  0x00000800  +
0x69091000  0x00000800  -
0x69091800  0x00000800  +
0x69092000  0x00000800  -
0x69092800  0x00000800  +
0x69093000  0x00000800  -
0x69093800  0x00000800  +
0x69094000  0x00000800  -
0x69094800  0x00000800  +
0x69095000  0x00000800  -
0x69095800  0x00000800  +
0x69096000  0x00000800  -
0x69096800  0x00000800  +
0x69097000  0x00000800  -
0x69097800  0x00000800  +
0x69098000  0x00000800  -
0x69098800  0x00000800  +
0x69099000  0x00000800  -
0x69099800  0x00000800  +
0x6909A000  0x00000800  -
0x6909A800  0x00000800  +
0x6909B000  0x00000800  -
0x6909B800  0x00000800  +
0x6909C000  0x00000800  -
0x6909C800  0x00000800  +
0x6909D000  0x00000800  -
0x6909D800  0x00000800  +
0x6909E000  0x00000800  -
0x6909E800  0x00000800  +
0x6909F000  0x00000800  -
0x6909F800  0x00000800  +
0x690A0000  0x00008800  -
0x690A8800  0x00000800  +
0x690A9000  0x00000800  -
0x690A9800  0x00000800  +
0x690AA000  0x00000800  -
0x690AA800  0x00000800  +
0x690AB000  0x00000800  -
0x690AB800  0x00000800  +
0x690AC000  0x00000800  -
0x690AC800  0x00000800  +
0x690AD000  0x00000800  -
0x690AD800  0x00000800  +
0x690AE000  0x00000800  -
0x690AE800  0x00000800  +
0x690AF000  0x00000800  -
0x690AF800  0x00000800  +
0x690B0000  0x00000800  -
0x690B0800  0x00000800  +
0x690B1000  0x00000800  -
0x690B1800  0x00000800  +
0x690B2000  0x00000800  -
0x690B2800  0x00000800  +
0x690B3000  0x00000800  -
0x690B3800  0x00000800  +
0x690B4000  0x00000800  -
0x690B4800  0x00000800  +
0x690B5000  0x00000800  -
0x690B5800  0x00000800  +
0x690B6000  0x00000800  -
0x690B6800  0x00000800  +
0x690B7000  0x00000800  -
0x690B7800  0x00000800  +
0x690B8000  0x00008800  -
0x690C0800  0x00000800  +
0x690C1000  0x00000800  -
0x690C1800  0x00000800  +
0x690C2000  0x00000800  -
0x690C2800  0x00000800  +
0x690C3000  0x00000800  -
0x690C3800  0x00000800  +
0x690C4000  0x00000800  -
0x690C4800  0x0000B800  +
0x690D0000  0x00008800  -
0x690D8800  0x00000800  +
0x690D9000  0x00000800  -
0x690D9800  0x00000800  +
0x690DA000  0x00000800  -
0x690DA800  0x00000800  +
0x690DB000  0x00000800  -
0x690DB800  0x00000800  +
0x690DC000  0x00000800  -
0x690DC800  0x00000800  +
0x690DD000  0x00000800  -
0x690DD800  0x00000800  +
0x690DE000  0x00000800  -
0x690DE800  0x00000800  +
0x690DF000  0x00000800  -
0x690DF800  0x00000800  +
0x690E0000  0x00008800  -
0x690E8800  0x00000800  +
0x690E9000  0x00000800  -
0x690E9800  0x00000800  +
0x690EA000  0x00000800  -
0x690EA800  0x00000800  +
0x690EB000  0x00000800  -
0x690EB800  0x00000800  +
0x690EC000  0x00000800  -
0x690EC800  0x00000800  +
0x690ED000  0x00000800  -
0x690ED800  0x00000800  +
0x690EE000  0x00000800  -
0x690EE800  0x00000800  +
0x690EF000  0x00000800  -
0x690EF800  0x00000800  +
0x690F0000  0x00000800  -
0x690F0800  0x00000800  +
0x690F1000  0x00000800  -
0x690F1800  0x00000800  +
0x690F2000  0x00000800  -
0x690F2800  0x00000800  +
0x690F3000  0x00000800  -
0x690F3800  0x00000800  +
0x690F4000  0x00000800  -
0x690F4800  0x00000800  +
0x690F5000  0x00000800  -
0x690F5800  0x00000800  +
0x690F6000  0x00000800  -
0x690F6800  0x00000800  +
0x690F7000  0x00000800  -
0x690F7800  0x00000800  +
0x690F8000  0x00008800  -
0x69100800  0x00000800  +
0x69101000  0x00000800  -
0x69101800  0x00000800  +
0x69102000  0x00000800  -
0x69102800  0x00000800  +
0x69103000  0x00000800  -
0x69103800  0x00000800  +
0x69104000  0x00000800  -
0x69104800  0x00000800  +
0x69105000  0x00000800  -
0x69105800  0x00000800  +
0x69106000  0x00000800  -
0x69106800  0x00000800  +
0x69107000  0x00000800  -
0x69107800  0x00000800  +
0x69108000  0x00000800  -
0x69108800  0x00000800  +
0x69109000  0x00000800  -
0x69109800  0x00000800  +
0x6910A000  0x00000800  -
0x6910A800  0x00000800  +
0x6910B000  0x00000800  -
0x6910B800  0x00000800  +
0x6910C000  0x00000800  -
0x6910C800  0x00000800  +
0x6910D000  0x00000800  -
0x6910D800  0x00000800  +
0x6910E000  0x00000800  -
0x6910E800  0x00000800  +
0x6910F000  0x00000800  -
0x6910F800  0x00000800  +
0x69110000  0x00008800  -
0x69118800  0x00000800  +
0x69119000  0x00000800  -
0x69119800  0x00000800  +
0x6911A000  0x00000800  -
0x6911A800  0x00000800  +
0x6911B000  0x00001000  -
0x6911C000  0x0000C000  +
0x69128000  0x00008000  -
0x69130000  0x00010000  +
0x69140000  0x00008800  -
0x69148800  0x00000800  +
0x69149000  0x00000800  -
0x69149800  0x00000800  +
0x6914A000  0x00000800  -
0x6914A800  0x00000800  +
0x6914B000  0x00000800  -
0x6914B800  0x00000800  +
0x6914C000  0x00000800  -
0x6914C800  0x00000800  +
0x6914D000  0x00000800  -
0x6914D800  0x00000800  +
0x6914E000  0x00000800  -
0x6914E800  0x00000800  +
0x6914F000  0x00000800  -
0x6914F800  0x00000800  +
0x69150000  0x00000800  -
0x69150800  0x00000800  +
0x69151000  0x00000800  -
0x69151800  0x00000800  +
0x69152000  0x00000800  -
0x69152800  0x00000800  +
0x69153000  0x00000800  -
0x69153800  0x00000800  +
0x69154000  0x00000800  -
0x69154800  0x00000800  +
0x69155000  0x00000800  -
0x69155800  0x00000800  +
0x69156000  0x00000800  -
0x69156800  0x00000800  +
0x69157000  0x00000800  -
0x69157800  0x00000800  +
0x69158000  0x00008000  -
0x69160000  0x00010000  +
0x69170000  0x00008800  -
0x69178800  0x00000800  +
0x69179000  0x00000800  -
0x69179800  0x00000800  +
0x6917A000  0x00000800  -
0x6917A800  0x00000800  +
0x6917B000  0x00001000  -
0x6917C000  0x0001C000  +
0x69198000  0x00008000  -
0x691A0000  0x00001000  +
0x691A1000  0x00001000  -
0x691A2000  0x00000800  +
0x691A2800  0x00000800  -
0x691A3000  0x00000800  +
0x691A3800  0x00000800  -
0x691A4000  0x00000800  +
0x691A4800  0x00000800  -
0x691A5000  0x00000800  +
0x691A5800  0x00000800  -
0x691A6000  0x00000800  +
0x691A6800  0x00000800  -
0x691A7000  0x00000800  +
0x691A7800  0x00000800  -
0x691A8000  0x00000800  +
0x691A8800  0x00000800  -
0x691A9000  0x00000800  +
0x691A9800  0x00000800  -
0x691AA000  0x00000800  +
0x691AA800  0x00000800  -
0x691AB000  0x00000800  +
0x691AB800  0x00000800  -
0x691AC000  0x00000800  +
0x691AC800  0x00000800  -
0x691AD000  0x00000800  +
0x691AD800  0x00000800  -
0x691AE000  0x00000800  +
0x691AE800  0x00000800  -
0x691AF000  0x00000800  +
0x691AF800  0x00008800  -
0x691B8000  0x00000800  +
0x691B8800  0x00000800  -
0x691B9000  0x00000800  +
0x691B9800  0x00000800  -
0x691BA000  0x00000800  +
0x691BA800  0x00000800  -
0x691BB000  0x00000800  +
0x691BB800  0x00000800  -
0x691BC000  0x00000800  +
0x691BC800  0x00000800  -
0x691BD000  0x00000800  +
